Name,EA2BX4 (eV),Part1,EPart1 (eV),Part2,EPart2 (eV),Part3,EPart3 (eV),Ef (eV),Efa (eV/atom),A1,A2,B,X1,X2,X3,X4,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,A1 NumberofShells,A2 NumberofShells,B NumberofShells,X1 NumberofShells,X2 NumberofShells,X3 NumberofShells,X4 NumberofShells,A1 SpecificHeat,A2 SpecificHeat,B SpecificHeat,X1 SpecificHeat,X2 SpecificHeat,X3 SpecificHeat,X4 SpecificHeat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,A1 FirstIonization,A2 FirstIonization,B FirstIonization,X1 FirstIonization,X2 FirstIonization,X3 FirstIonization,X4 FirstIonization,A1 AtomicMass,A2 AtomicMass,B AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,A1 MeltingPoint,A2 MeltingPoint,B MeltingPoint,X1 MeltingPoint,X2 MeltingPoint,X3 MeltingPoint,X4 MeltingPoint
Li2FeCl4,-2960.302712,FeCl2,-1709.113349,LiCl,-627.3825355,LiCl,-627.3825355,3.575708,0.510815429,Li,Li,Fe,Cl,Cl,Cl,Cl,3,3,26,17,17,17,17,4,4,30,18,18,18,18,2,2,4,3,3,3,3,3.582,3.582,0.449,0.479,0.479,0.479,0.479,0.534,0.534,7.87,0.00321,0.00321,0.00321,0.00321,2.1,2.1,1.7,0.97,0.97,0.97,0.97,5.3917,5.3917,7.9024,12.9676,12.9676,12.9676,12.9676,6.941,6.941,55.845,35.453,35.453,35.453,35.453,453.85,453.85,1808.15,172.31,172.31,172.31,172.31
Li2MgCl4,-3793.294488,MgCl2,-2540.327995,LiCl,-627.3825355,LiCl,-627.3825355,1.798578,0.256939714,Li,Li,Mg,Cl,Cl,Cl,Cl,3,3,12,17,17,17,17,4,4,12,18,18,18,18,2,2,3,3,3,3,3,3.582,3.582,1.023,0.479,0.479,0.479,0.479,0.534,0.534,1.74,0.00321,0.00321,0.00321,0.00321,2.1,2.1,1.7,0.97,0.97,0.97,0.97,5.3917,5.3917,7.6462,12.9676,12.9676,12.9676,12.9676,6.941,6.941,24.305,35.453,35.453,35.453,35.453,453.85,453.85,923.15,172.31,172.31,172.31,172.31
Li2MnCl4,-2725.926975,MnCl2,-1470.907033,LiCl,-627.3825355,LiCl,-627.3825355,-0.254871494,-0.036410213,Li,Li,Mn,Cl,Cl,Cl,Cl,3,3,25,17,17,17,17,4,4,30,18,18,18,18,2,2,4,3,3,3,3,3.582,3.582,0.479,0.479,0.479,0.479,0.479,0.534,0.534,7.44,0.00321,0.00321,0.00321,0.00321,2.1,2.1,1.8,0.97,0.97,0.97,0.97,5.3917,5.3917,7.434,12.9676,12.9676,12.9676,12.9676,6.941,6.941,54.938,35.453,35.453,35.453,35.453,453.85,453.85,1519.15,172.31,172.31,172.31,172.31
Li2NiCl4,-3464.14842,NiCl2,-2208.227175,LiCl,-627.3825355,LiCl,-627.3825355,-1.156173901,-0.1651677,Li,Li,Ni,Cl,Cl,Cl,Cl,3,3,28,17,17,17,17,4,4,31,18,18,18,18,2,2,4,3,3,3,3,3.582,3.582,0.444,0.479,0.479,0.479,0.479,0.534,0.534,8.91,0.00321,0.00321,0.00321,0.00321,2.1,2.1,1.6,0.97,0.97,0.97,0.97,5.3917,5.3917,7.6398,12.9676,12.9676,12.9676,12.9676,6.941,6.941,58.693,35.453,35.453,35.453,35.453,453.85,453.85,1726.15,172.31,172.31,172.31,172.31
K2BaCl4,-4313.422748,BaCl2,-1880.050189,KCl,-1217.278105,KCl,-1217.278105,1.183651,0.169093,K,K,Ba,Cl,Cl,Cl,Cl,19,19,56,17,17,17,17,20,20,81,18,18,18,18,4,4,6,3,3,3,3,0.757,0.757,0.204,0.479,0.479,0.479,0.479,0.862,0.862,3.59,0.00321,0.00321,0.00321,0.00321,2.8,2.8,2.8,0.97,0.97,0.97,0.97,4.3407,4.3407,5.2117,12.9676,12.9676,12.9676,12.9676,39.098,39.098,137.327,35.453,35.453,35.453,35.453,336.5,336.5,1002.15,172.31,172.31,172.31,172.31
K2ZnCl4,-5319.343286,ZnCl2,-2883.987713,KCl,-1217.278105,KCl,-1217.278105,-0.799363,-0.114194714,K,K,Zn,Cl,Cl,Cl,Cl,19,19,30,17,17,17,17,20,20,35,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.388,0.479,0.479,0.479,0.479,0.862,0.862,7.13,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.5,0.97,0.97,0.97,0.97,4.3407,4.3407,9.3942,12.9676,12.9676,12.9676,12.9676,39.098,39.098,65.38,35.453,35.453,35.453,35.453,336.5,336.5,692.88,172.31,172.31,172.31,172.31
K2CaCl4,-4289.607301,CaCl2,-1855.314175,KCl,-1217.278105,KCl,-1217.278105,0.263084,0.037583429,K,K,Ca,Cl,Cl,Cl,Cl,19,19,20,17,17,17,17,20,20,20,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.647,0.479,0.479,0.479,0.479,0.862,0.862,1.54,0.00321,0.00321,0.00321,0.00321,2.8,2.8,2.2,0.97,0.97,0.97,0.97,4.3407,4.3407,6.1132,12.9676,12.9676,12.9676,12.9676,39.098,39.098,40.078,35.453,35.453,35.453,35.453,336.5,336.5,1112.15,172.31,172.31,172.31,172.31
K2CdCl4,-4749.573686,CdCl2,-2314.325288,KCl,-1217.278105,KCl,-1217.278105,-0.692188,-0.098884,K,K,Cd,Cl,Cl,Cl,Cl,19,19,48,17,17,17,17,20,20,64,18,18,18,18,4,4,5,3,3,3,3,0.757,0.757,0.232,0.479,0.479,0.479,0.479,0.862,0.862,8.69,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.7,0.97,0.97,0.97,0.97,4.3407,4.3407,8.9938,12.9676,12.9676,12.9676,12.9676,39.098,39.098,112.411,35.453,35.453,35.453,35.453,336.5,336.5,594.33,172.31,172.31,172.31,172.31
K2CoCl4,-4378.180733,CoCl2,-1945.590347,KCl,-1217.278105,KCl,-1217.278105,1.965824,0.280832,K,K,Co,Cl,Cl,Cl,Cl,19,19,27,17,17,17,17,20,20,32,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.421,0.479,0.479,0.479,0.479,0.862,0.862,8.86,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.7,0.97,0.97,0.97,0.97,4.3407,4.3407,7.881,12.9676,12.9676,12.9676,12.9676,39.098,39.098,58.933,35.453,35.453,35.453,35.453,336.5,336.5,1768.15,172.31,172.31,172.31,172.31
K2CrCl4,-5679.729715,CrCl2,-3243.55894,KCl,-1217.278105,KCl,-1217.278105,-1.614565,-0.230652143,K,K,Cr,Cl,Cl,Cl,Cl,19,19,24,17,17,17,17,20,20,28,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.449,0.479,0.479,0.479,0.479,0.862,0.862,7.15,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.9,0.97,0.97,0.97,0.97,4.3407,4.3407,6.7665,12.9676,12.9676,12.9676,12.9676,39.098,39.098,51.996,35.453,35.453,35.453,35.453,336.5,336.5,2130.15,172.31,172.31,172.31,172.31
K2CuCl4,-4961.074644,CuCl2,-2526.630519,KCl,-1217.278105,KCl,-1217.278105,0.112084896,0.016012128,K,K,Cu,Cl,Cl,Cl,Cl,19,19,29,17,17,17,17,20,20,35,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.385,0.479,0.479,0.479,0.479,0.862,0.862,8.96,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.6,0.97,0.97,0.97,0.97,4.3407,4.3407,7.7264,12.9676,12.9676,12.9676,12.9676,39.098,39.098,63.546,35.453,35.453,35.453,35.453,336.5,336.5,1357.75,172.31,172.31,172.31,172.31
K2FeCl4,-4142.222317,FeCl2,-1709.113349,KCl,-1217.278105,KCl,-1217.278105,1.447242,0.206748857,K,K,Fe,Cl,Cl,Cl,Cl,19,19,26,17,17,17,17,20,20,30,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.449,0.479,0.479,0.479,0.479,0.862,0.862,7.87,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.7,0.97,0.97,0.97,0.97,4.3407,4.3407,7.9024,12.9676,12.9676,12.9676,12.9676,39.098,39.098,55.845,35.453,35.453,35.453,35.453,336.5,336.5,1808.15,172.31,172.31,172.31,172.31
K2MgCl4,-4974.389589,MgCl2,-2540.327995,KCl,-1217.278105,KCl,-1217.278105,0.494616,0.070659429,K,K,Mg,Cl,Cl,Cl,Cl,19,19,12,17,17,17,17,20,20,12,18,18,18,18,4,4,3,3,3,3,3,0.757,0.757,1.023,0.479,0.479,0.479,0.479,0.862,0.862,1.74,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.7,0.97,0.97,0.97,0.97,4.3407,4.3407,7.6462,12.9676,12.9676,12.9676,12.9676,39.098,39.098,24.305,35.453,35.453,35.453,35.453,336.5,336.5,923.15,172.31,172.31,172.31,172.31
K2MnCl4,-3905.124958,MnCl2,-1470.907033,KCl,-1217.278105,KCl,-1217.278105,0.338284506,0.048326358,K,K,Mn,Cl,Cl,Cl,Cl,19,19,25,17,17,17,17,20,20,30,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.479,0.479,0.479,0.479,0.479,0.862,0.862,7.44,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.8,0.97,0.97,0.97,0.97,4.3407,4.3407,7.434,12.9676,12.9676,12.9676,12.9676,39.098,39.098,54.938,35.453,35.453,35.453,35.453,336.5,336.5,1519.15,172.31,172.31,172.31,172.31
K2NiCl4,-4641.48549,NiCl2,-2208.227175,KCl,-1217.278105,KCl,-1217.278105,1.297895099,0.185413586,K,K,Ni,Cl,Cl,Cl,Cl,19,19,28,17,17,17,17,20,20,31,18,18,18,18,4,4,4,3,3,3,3,0.757,0.757,0.444,0.479,0.479,0.479,0.479,0.862,0.862,8.91,0.00321,0.00321,0.00321,0.00321,2.8,2.8,1.6,0.97,0.97,0.97,0.97,4.3407,4.3407,7.6398,12.9676,12.9676,12.9676,12.9676,39.098,39.098,58.693,35.453,35.453,35.453,35.453,336.5,336.5,1726.15,172.31,172.31,172.31,172.31
Cs2BaBr4,-4443.646969,BaBr2,-1960.879198,CsBr,-1240.628356,CsBr,-1240.628356,-1.511059,-0.215865571,Cs,Cs,Ba,Br,Br,Br,Br,55,55,56,35,35,35,35,78,78,81,45,45,45,45,6,6,6,4,4,4,4,0.242,0.242,0.204,0.474,0.474,0.474,0.474,1.87,1.87,3.59,3.12,3.12,3.12,3.12,3.3,3.3,2.8,1.1,1.1,1.1,1.1,3.8939,3.8939,5.2117,11.8138,11.8138,11.8138,11.8138,132.905,132.905,137.327,79.904,79.904,79.904,79.904,301.7,301.7,1002.15,266.05,266.05,266.05,266.05
Cs2ZnBr4,-5449.675646,ZnBr2,-2964.961796,CsBr,-1240.628356,CsBr,-1240.628356,-3.457138,-0.493876857,Cs,Cs,Zn,Br,Br,Br,Br,55,55,30,35,35,35,35,78,78,35,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.388,0.474,0.474,0.474,0.474,1.87,1.87,7.13,3.12,3.12,3.12,3.12,3.3,3.3,1.5,1.1,1.1,1.1,1.1,3.8939,3.8939,9.3942,11.8138,11.8138,11.8138,11.8138,132.905,132.905,65.38,79.904,79.904,79.904,79.904,301.7,301.7,692.88,266.05,266.05,266.05,266.05
Cs2CaBr4,-4420.057546,CaBr2,-1936.144988,CsBr,-1240.628356,CsBr,-1240.628356,-2.655846,-0.379406571,Cs,Cs,Ca,Br,Br,Br,Br,55,55,20,35,35,35,35,78,78,20,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.647,0.474,0.474,0.474,0.474,1.87,1.87,1.54,3.12,3.12,3.12,3.12,3.3,3.3,2.2,1.1,1.1,1.1,1.1,3.8939,3.8939,6.1132,11.8138,11.8138,11.8138,11.8138,132.905,132.905,40.078,79.904,79.904,79.904,79.904,301.7,301.7,1112.15,266.05,266.05,266.05,266.05
Cs2CdBr4,-4880.290247,CdBr2,-2395.538833,CsBr,-1240.628356,CsBr,-1240.628356,-3.494702,-0.499243143,Cs,Cs,Cd,Br,Br,Br,Br,55,55,48,35,35,35,35,78,78,64,45,45,45,45,6,6,5,4,4,4,4,0.242,0.242,0.232,0.474,0.474,0.474,0.474,1.87,1.87,8.69,3.12,3.12,3.12,3.12,3.3,3.3,1.7,1.1,1.1,1.1,1.1,3.8939,3.8939,8.9938,11.8138,11.8138,11.8138,11.8138,132.905,132.905,112.411,79.904,79.904,79.904,79.904,301.7,301.7,594.33,266.05,266.05,266.05,266.05
Cs2CoBr4,-4509.045657,CoBr2,-2026.789548,CsBr,-1240.628356,CsBr,-1240.628356,-0.999397,-0.142771,Cs,Cs,Co,Br,Br,Br,Br,55,55,27,35,35,35,35,78,78,32,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.421,0.474,0.474,0.474,0.474,1.87,1.87,8.86,3.12,3.12,3.12,3.12,3.3,3.3,1.7,1.1,1.1,1.1,1.1,3.8939,3.8939,7.881,11.8138,11.8138,11.8138,11.8138,132.905,132.905,58.933,79.904,79.904,79.904,79.904,301.7,301.7,1768.15,266.05,266.05,266.05,266.05
Cs2CrBr4,-5809.275454,CrBr2,-3326.935348,CsBr,-1240.628356,CsBr,-1240.628356,-1.083394,-0.154770571,Cs,Cs,Cr,Br,Br,Br,Br,55,55,24,35,35,35,35,78,78,28,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.449,0.474,0.474,0.474,0.474,1.87,1.87,7.15,3.12,3.12,3.12,3.12,3.3,3.3,1.9,1.1,1.1,1.1,1.1,3.8939,3.8939,6.7665,11.8138,11.8138,11.8138,11.8138,132.905,132.905,51.996,79.904,79.904,79.904,79.904,301.7,301.7,2130.15,266.05,266.05,266.05,266.05
Cs2CuBr4,-5091.096061,CuBr2,-2605.357131,CsBr,-1240.628356,CsBr,-1240.628356,-4.482218,-0.640316857,Cs,Cs,Cu,Br,Br,Br,Br,55,55,29,35,35,35,35,78,78,35,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.385,0.474,0.474,0.474,0.474,1.87,1.87,8.96,3.12,3.12,3.12,3.12,3.3,3.3,1.6,1.1,1.1,1.1,1.1,3.8939,3.8939,7.7264,11.8138,11.8138,11.8138,11.8138,132.905,132.905,63.546,79.904,79.904,79.904,79.904,301.7,301.7,1357.75,266.05,266.05,266.05,266.05
Cs2FeBr4,-4272.030163,Fe Br2,-1790.189716,CsBr,-1240.628356,CsBr,-1240.628356,-0.583735,-0.083390714,Cs,Cs,Fe,Br,Br,Br,Br,55,55,26,35,35,35,35,78,78,30,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.449,0.474,0.474,0.474,0.474,1.87,1.87,7.87,3.12,3.12,3.12,3.12,3.3,3.3,1.7,1.1,1.1,1.1,1.1,3.8939,3.8939,7.9024,11.8138,11.8138,11.8138,11.8138,132.905,132.905,55.845,79.904,79.904,79.904,79.904,301.7,301.7,1808.15,266.05,266.05,266.05,266.05
Cs2MgBr4,-5104.28114,MgBr2,-2621.312563,CsBr,-1240.628356,CsBr,-1240.628356,-1.711865,-0.244552143,Cs,Cs,Mg,Br,Br,Br,Br,55,55,12,35,35,35,35,78,78,12,45,45,45,45,6,6,3,4,4,4,4,0.242,0.242,1.023,0.474,0.474,0.474,0.474,1.87,1.87,1.74,3.12,3.12,3.12,3.12,3.3,3.3,1.7,1.1,1.1,1.1,1.1,3.8939,3.8939,7.6462,11.8138,11.8138,11.8138,11.8138,132.905,132.905,24.305,79.904,79.904,79.904,79.904,301.7,301.7,923.15,266.05,266.05,266.05,266.05
Cs2MnBr4,-4034.869262,MnBr2,-1552.749557,CsBr,-1240.628356,CsBr,-1240.628356,-0.862993129,-0.123284733,Cs,Cs,Mn,Br,Br,Br,Br,55,55,25,35,35,35,35,78,78,30,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.479,0.474,0.474,0.474,0.474,1.87,1.87,7.44,3.12,3.12,3.12,3.12,3.3,3.3,1.8,1.1,1.1,1.1,1.1,3.8939,3.8939,7.434,11.8138,11.8138,11.8138,11.8138,132.905,132.905,54.938,79.904,79.904,79.904,79.904,301.7,301.7,1519.15,266.05,266.05,266.05,266.05
Cs2NiBr4,-4772.311613,NiBr2,-2289.548836,CsBr,-1240.628356,CsBr,-1240.628356,-1.506065335,-0.215152191,Cs,Cs,Ni,Br,Br,Br,Br,55,55,28,35,35,35,35,78,78,31,45,45,45,45,6,6,4,4,4,4,4,0.242,0.242,0.444,0.474,0.474,0.474,0.474,1.87,1.87,8.91,3.12,3.12,3.12,3.12,3.3,3.3,1.6,1.1,1.1,1.1,1.1,3.8939,3.8939,7.6398,11.8138,11.8138,11.8138,11.8138,132.905,132.905,58.693,79.904,79.904,79.904,79.904,301.7,301.7,1726.15,266.05,266.05,266.05,266.05
Li2BaBr4,-3295.885133,BaBr2,-1960.879198,LiBr,-669.167853,LiBr,-669.167853,3.329771,0.475681571,Li,Li,Ba,Br,Br,Br,Br,3,3,56,35,35,35,35,4,4,81,45,45,45,45,2,2,6,4,4,4,4,3.582,3.582,0.204,0.474,0.474,0.474,0.474,0.534,0.534,3.59,3.12,3.12,3.12,3.12,2.1,2.1,2.8,1.1,1.1,1.1,1.1,5.3917,5.3917,5.2117,11.8138,11.8138,11.8138,11.8138,6.941,6.941,137.327,79.904,79.904,79.904,79.904,453.85,453.85,1002.15,266.05,266.05,266.05,266.05
Li2ZnBr4,-4303.006163,ZnBr2,-2964.961796,LiBr,-669.167853,LiBr,-669.167853,0.291339,0.041619857,Li,Li,Zn,Br,Br,Br,Br,3,3,30,35,35,35,35,4,4,35,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.388,0.474,0.474,0.474,0.474,0.534,0.534,7.13,3.12,3.12,3.12,3.12,2.1,2.1,1.5,1.1,1.1,1.1,1.1,5.3917,5.3917,9.3942,11.8138,11.8138,11.8138,11.8138,6.941,6.941,65.38,79.904,79.904,79.904,79.904,453.85,453.85,692.88,266.05,266.05,266.05,266.05
Li2CaBr4,-3272.288254,CaBr2,-1936.144988,LiBr,-669.167853,LiBr,-669.167853,2.19244,0.313205714,Li,Li,Ca,Br,Br,Br,Br,3,3,20,35,35,35,35,4,4,20,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.647,0.474,0.474,0.474,0.474,0.534,0.534,1.54,3.12,3.12,3.12,3.12,2.1,2.1,2.2,1.1,1.1,1.1,1.1,5.3917,5.3917,6.1132,11.8138,11.8138,11.8138,11.8138,6.941,6.941,40.078,79.904,79.904,79.904,79.904,453.85,453.85,1112.15,266.05,266.05,266.05,266.05
Li2CdBr4,-3732.479325,CdBr2,-2395.538833,LiBr,-669.167853,LiBr,-669.167853,1.395214,0.199316286,Li,Li,Cd,Br,Br,Br,Br,3,3,48,35,35,35,35,4,4,64,45,45,45,45,2,2,5,4,4,4,4,3.582,3.582,0.232,0.474,0.474,0.474,0.474,0.534,0.534,8.69,3.12,3.12,3.12,3.12,2.1,2.1,1.7,1.1,1.1,1.1,1.1,5.3917,5.3917,8.9938,11.8138,11.8138,11.8138,11.8138,6.941,6.941,112.411,79.904,79.904,79.904,79.904,453.85,453.85,594.33,266.05,266.05,266.05,266.05
Li2CoBr4,-3361.250893,CoBr2,-2026.789548,LiBr,-669.167853,LiBr,-669.167853,3.874361,0.553480143,Li,Li,Co,Br,Br,Br,Br,3,3,27,35,35,35,35,4,4,32,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.421,0.474,0.474,0.474,0.474,0.534,0.534,8.86,3.12,3.12,3.12,3.12,2.1,2.1,1.7,1.1,1.1,1.1,1.1,5.3917,5.3917,7.881,11.8138,11.8138,11.8138,11.8138,6.941,6.941,58.933,79.904,79.904,79.904,79.904,453.85,453.85,1768.15,266.05,266.05,266.05,266.05
Li2CrBr4,-4661.500214,CrBr2,-3326.935348,LiBr,-669.167853,LiBr,-669.167853,3.77084,0.538691429,Li,Li,Cr,Br,Br,Br,Br,3,3,24,35,35,35,35,4,4,28,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.449,0.474,0.474,0.474,0.474,0.534,0.534,7.15,3.12,3.12,3.12,3.12,2.1,2.1,1.9,1.1,1.1,1.1,1.1,5.3917,5.3917,6.7665,11.8138,11.8138,11.8138,11.8138,6.941,6.941,51.996,79.904,79.904,79.904,79.904,453.85,453.85,2130.15,266.05,266.05,266.05,266.05
Li2CuBr4,-3943.249502,CuBr2,-2605.357131,LiBr,-669.167853,LiBr,-669.167853,0.443335,0.063333571,Li,Li,Cu,Br,Br,Br,Br,3,3,29,35,35,35,35,4,4,35,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.385,0.474,0.474,0.474,0.474,0.534,0.534,8.96,3.12,3.12,3.12,3.12,2.1,2.1,1.6,1.1,1.1,1.1,1.1,5.3917,5.3917,7.7264,11.8138,11.8138,11.8138,11.8138,6.941,6.941,63.546,79.904,79.904,79.904,79.904,453.85,453.85,1357.75,266.05,266.05,266.05,266.05
Li2FeBr4,-3124.202606,Fe Br2,-1790.189716,LiBr,-669.167853,LiBr,-669.167853,4.322816,0.617545143,Li,Li,Fe,Br,Br,Br,Br,3,3,26,35,35,35,35,4,4,30,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.449,0.474,0.474,0.474,0.474,0.534,0.534,7.87,3.12,3.12,3.12,3.12,2.1,2.1,1.7,1.1,1.1,1.1,1.1,5.3917,5.3917,7.9024,11.8138,11.8138,11.8138,11.8138,6.941,6.941,55.845,79.904,79.904,79.904,79.904,453.85,453.85,1808.15,266.05,266.05,266.05,266.05
Li2MgBr4,-3956.48811,MgBr2,-2621.312563,LiBr,-669.167853,LiBr,-669.167853,3.160159,0.451451286,Li,Li,Mg,Br,Br,Br,Br,3,3,12,35,35,35,35,4,4,12,45,45,45,45,2,2,3,4,4,4,4,3.582,3.582,1.023,0.474,0.474,0.474,0.474,0.534,0.534,1.74,3.12,3.12,3.12,3.12,2.1,2.1,1.7,1.1,1.1,1.1,1.1,5.3917,5.3917,7.6462,11.8138,11.8138,11.8138,11.8138,6.941,6.941,24.305,79.904,79.904,79.904,79.904,453.85,453.85,923.15,266.05,266.05,266.05,266.05
Li2MnBr4,-2887.039662,MnBr2,-1552.749557,LiBr,-669.167853,LiBr,-669.167853,4.045600871,0.577942982,Li,Li,Mn,Br,Br,Br,Br,3,3,25,35,35,35,35,4,4,30,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.479,0.474,0.474,0.474,0.474,0.534,0.534,7.44,3.12,3.12,3.12,3.12,2.1,2.1,1.8,1.1,1.1,1.1,1.1,5.3917,5.3917,7.434,11.8138,11.8138,11.8138,11.8138,6.941,6.941,54.938,79.904,79.904,79.904,79.904,453.85,453.85,1519.15,266.05,266.05,266.05,266.05
Li2NiBr4,-3624.4631,NiBr2,-2289.548836,LiBr,-669.167853,LiBr,-669.167853,3.421441665,0.488777381,Li,Li,Ni,Br,Br,Br,Br,3,3,28,35,35,35,35,4,4,31,45,45,45,45,2,2,4,4,4,4,4,3.582,3.582,0.444,0.474,0.474,0.474,0.474,0.534,0.534,8.91,3.12,3.12,3.12,3.12,2.1,2.1,1.6,1.1,1.1,1.1,1.1,5.3917,5.3917,7.6398,11.8138,11.8138,11.8138,11.8138,6.941,6.941,58.693,79.904,79.904,79.904,79.904,453.85,453.85,1726.15,266.05,266.05,266.05,266.05
Na2BaI4,-6829.092004,BaI2,-2625.08838,NaI,-2101.817719,NaI,-2101.817719,-0.368186,-0.052598,Na,Na,Ba,I,I,I,I,11,11,56,53,53,53,53,12,12,81,74,74,74,74,3,3,6,5,5,5,5,1.228,1.228,0.204,0.214,0.214,0.214,0.214,0.971,0.971,3.59,4.93,4.93,4.93,4.93,2.2,2.2,2.8,1.3,1.3,1.3,1.3,5.1391,5.1391,5.2117,10.4513,10.4513,10.4513,10.4513,22.99,22.99,137.327,126.904,126.904,126.904,126.904,371.15,371.15,1002.15,386.65,386.65,386.65,386.65
Na2ZnI4,-7836.170574,ZnI2,-3630.37903,NaI,-2101.817719,NaI,-2101.817719,-2.156106,-0.308015143,Na,Na,Zn,I,I,I,I,11,11,30,53,53,53,53,12,12,35,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.388,0.214,0.214,0.214,0.214,0.971,0.971,7.13,4.93,4.93,4.93,4.93,2.2,2.2,1.5,1.3,1.3,1.3,1.3,5.1391,5.1391,9.3942,10.4513,10.4513,10.4513,10.4513,22.99,22.99,65.38,126.904,126.904,126.904,126.904,371.15,371.15,692.88,386.65,386.65,386.65,386.65
Na2CaI4,-6806.216721,CaI2,-2600.944814,NaI,-2101.817719,NaI,-2101.817719,-1.636469,-0.233781286,Na,Na,Ca,I,I,I,I,11,11,20,53,53,53,53,12,12,20,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.647,0.214,0.214,0.214,0.214,0.971,0.971,1.54,4.93,4.93,4.93,4.93,2.2,2.2,2.2,1.3,1.3,1.3,1.3,5.1391,5.1391,6.1132,10.4513,10.4513,10.4513,10.4513,22.99,22.99,40.078,126.904,126.904,126.904,126.904,371.15,371.15,1112.15,386.65,386.65,386.65,386.65
Na2CdI4,-7266.923982,CdI2,-3061.222389,NaI,-2101.817719,NaI,-2101.817719,-2.066155,-0.295165,Na,Na,Cd,I,I,I,I,11,11,48,53,53,53,53,12,12,64,74,74,74,74,3,3,5,5,5,5,5,1.228,1.228,0.232,0.214,0.214,0.214,0.214,0.971,0.971,8.69,4.93,4.93,4.93,4.93,2.2,2.2,1.7,1.3,1.3,1.3,1.3,5.1391,5.1391,8.9938,10.4513,10.4513,10.4513,10.4513,22.99,22.99,112.411,126.904,126.904,126.904,126.904,371.15,371.15,594.33,386.65,386.65,386.65,386.65
Na2CoI4,-6896.642666,CoI2,-2691.657254,NaI,-2101.817719,NaI,-2101.817719,-1.349974,-0.192853429,Na,Na,Co,I,I,I,I,11,11,27,53,53,53,53,12,12,32,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.421,0.214,0.214,0.214,0.214,0.971,0.971,8.86,4.93,4.93,4.93,4.93,2.2,2.2,1.7,1.3,1.3,1.3,1.3,5.1391,5.1391,7.881,10.4513,10.4513,10.4513,10.4513,22.99,22.99,58.933,126.904,126.904,126.904,126.904,371.15,371.15,1768.15,386.65,386.65,386.65,386.65
Na2CrI4,-8196.558888,CrI2,-3991.314046,NaI,-2101.817719,NaI,-2101.817719,-1.609404,-0.229914857,Na,Na,Cr,I,I,I,I,11,11,24,53,53,53,53,12,12,28,74,74,74,74,3,3,4,5,5,5,5,1.228,1.228,0.449,0.214,0.214,0.214,0.214,0.971,0.971,7.15,4.93,4.93,4.93,4.93,2.2,2.2,1.9,1.3,1.3,1.3,1.3,5.1391,5.1391,6.7665,10.4513,10.4513,10.4513,10.4513,22.99,22.99,51.996,126.904,126.904,126.904,126.904,371.15,371.15,2130.15,386.65,386.65,386.65,386.65
